VideoId,View Count,Average Comment Length,Total Comments
5Ihp9gwgrdE,221433,8.58823529412,34
PrSYiMv8b94,220167,6.27272727273,77
FWk0df6-BRo,219506,9.79581151832,191
jYLHcaBDWgA,218535,6.48333333333,60
xcrL_i_zoG8,218296,17.5964912281,114
l2BXJ1IlnQY,217493,11.3770491803,61
5sxK9STTZlk,217010,18.0436893204,206
jwJfkbwb0dQ,216778,1.46666666667,15
FgJc3ayAqrU,215122,18.7487684729,203
M7b3sYe47xY,214132,14.5785123967,363
AbIYh9gJP_Q,213099,21.1489757914,537
uzB5vpPufR4,212681,10.1507936508,126
w40P3q3PIu8,212545,8.75,132
Gf3QIkQRGtI,212494,12.5161290323,62
-cxHvPAvzg4,211251,14.6495726496,117
xFpuMcuVe54,210395,15.4488017429,459
XTieNFVa0Rs,210387,6.24305555556,144
iu1gGXa7U50,210073,7.74193548387,31
BLsq1_DqRPE,208676,14.963190184,163
hgV0PK1-HW8,208388,17.851744186,344
nniZzmg8SAA,207215,18.3305084746,236
ZQFOA75f2QQ,204887,18.1714285714,105
NOpqcNha3II,204606,7.875,8
-44g_2REyBk,203887,5.5,6
nVK5-rg0Ku4,203842,10.6941176471,85
tHu-KyA_shk,203456,12.92,25
S1p6yhx_0Rk,203174,12.8846153846,962
hB92X7DIzvc,201677,33.0551181102,254
gHDUHjv8GXU,201116,24.1176470588,102
O4a3RxJyEI4,200778,6.9756097561,41
hwzg1ZSxBp8,200340,33.8452380952,84
lWHbH2l1xrE,200022,10.1875,16
o30sZ4TAWzI,199948,13.0718232044,181
dLKmr-tS9yU,199883,14.3184357542,179
drMB5-8eNrk,197327,9.04945054945,182
qtvoxRSSijo,196050,22.6280193237,207
xcxGeiUbLSM,195117,13.6744186047,129
MBDv4_Iwnvk,194619,13.2947368421,95
XuOwmlWsFAc,194202,9.4380952381,105
PnwsdD22z1k,192288,14.4051094891,274
DRlCDVSVZ0U,192095,10.52,50
CNwrg87xtLE,191893,1.8,5
5cOywZBprZo,191079,16.6477272727,88
YAHDJCzqEEs,190352,13.9402985075,67
mN_ZbOLbCtE,189125,7.14803625378,331
p02J9BclRog,188292,13.972972973,37
itW7CeAYXCk,188198,11.6659793814,485
qhYa_AMmGd8,187991,18.2517482517,143
uCBwFRfXKmU,187970,12.5967741935,124
dQyEGsuMES8,187637,13.085106383,94
4Kr2XiS_jts,187122,13.0,2
Y4EZl_KwBVY,186669,20.32,25
Wt0Qu4R98P4,186324,12.1931818182,88
IPW_cC-fgd8,184970,2.56,25
e8itCLHDTAE,184912,12.5454545455,33
5kJyo3gzQtg,184127,9.69491525424,118
RfS7fIBBoDM,183671,13.9517241379,290
ZuZD8P_ozAs,182587,9.73480662983,181
ub-l0Sdg7z8,182044,22.3529411765,51
