VideoId,View Count,Average Comment Length,Total Comments
IrEZcACNpD0,929,24.8333333333,6
UYoTPGUp6lQ,922,80.0,1
Cg6a37iV2MI,911,20.25,8
-MseOdXHYEM,890,41.5,92
ElgCzEjnoGI,890,21.7142857143,7
totimsY_wX0,885,23.0,2
QwcqRt4MLvA,883,9.0,4
-5WRvknRpdc,878,21.3076923077,13
YIxk6zujqEU,869,4.0,1
6OhIklLJtaA,864,29.0,24
U0ehUT_RCrw,853,8.0,2
7F6wiv2iHsI,843,14.2,10
bM5oW0apHv4,837,13.5,14
U-wP-wdLMJg,832,14.5,4
Hg_TIut-7yk,832,13.5,6
DNwPPc-9XGk,827,4.0,1
lM4tLY7_pAU,825,21.75,4
yhHUxUBf8wE,823,8.125,8
P8ifjrbchx8,817,57.5,2
0q9gO1dfZmw,808,14.1666666667,12
CUYmYeCU730,798,4.33333333333,3
702CesZbcys,793,8.33333333333,3
klYyUCOhajk,791,40.5,2
IlB056X1F_g,787,18.0,9
5AujdL8Yl6M,785,8.91666666667,12
NJcy5gWa534,782,25.1111111111,9
jYS8BhtnPdM,779,11.9333333333,30
ojxTghgDe_M,773,11.0,1
8gtDepeVxtY,764,11.0,1
mo8Dq6VzPqQ,759,23.7692307692,13
Y1WMbIUvE-Y,756,9.0,1
iXyx7siUOWI,755,16.0,1
17t72EjGVYQ,748,12.5714285714,14
OK276IAdjzo,746,13.6,10
ypUzOpJ2t6E,744,13.75,12
hTCMZXapwMM,744,22.0,1
J1GchSQDKmQ,732,7.0,2
8qmINQwTUn8,730,14.6666666667,3
VxuLRk6WIMo,722,36.6363636364,22
g2p4SBRJCys,721,16.4,5
maZzgaim0zo,721,22.0,1
YNPnqfp9Ubc,720,15.5,6
