VideoId,View Count,Average Comment Length,Total Comments
Ne43f2vWOfk,46790,10.8181818182,11
LZfZz6dFONA,46785,27.625,104
brnUz33FwlM,46587,19.3265306122,98
3rPRuUfwcs8,46330,15.5,8
fuisuBeab_o,45979,23.8157894737,38
1wrbgPMdoGU,45937,18.4897959184,49
TkqkQt8zO5c,45743,16.8604651163,43
jgOAuqu9kmg,45713,7.72,25
2P03ovQMnZ8,45506,17.3076923077,26
OXBXDz_F0NA,45391,16.53125,64
hAr0Xa1wU4c,45332,26.1298701299,154
31mSiSKJ_1I,44957,4.16666666667,6
ixqOzfowDUA,44942,14.0,2
E5r32gOId8E,44907,16.1060606061,66
lQJzbpP3mRY,44867,16.6034482759,58
CMYB-LoPc34,44808,19.2380952381,42
rHvg6eRcNxE,44711,11.0714285714,14
VKYZPZdojJA,44205,13.5,2
cL2OM8ELmu8,44191,13.0,8
ZdS3zpkXCFs,44142,16.5333333333,15
rqFYExaPw7w,43851,18.8,10
foeTAVaY_Nw,43822,7.0,72
HfmdDxIwmuc,43554,29.2058823529,68
1gouDxxnoSQ,43506,21.1764705882,17
zg-aPhreLh4,43473,16.7073170732,82
lFQxk0LkE3c,43338,31.12,25
orn7lE5QsUY,43200,11.0608695652,115
8DcrkpArHuw,42933,18.4,5
M8kNnK0Z-ps,42851,18.0625,16
hpcI2cYwVbM,42814,1.0,1
BNt4yqj26zo,42620,13.7647058824,17
pjgI86pL6Gw,42576,23.4444444444,36
HMRFTbBHvik,42563,6.72222222222,18
gLaEVvhEa50,42091,12.2307692308,26
H4oMP1mt-xs,41897,9.52941176471,17
HQc1xxId2O4,41856,18.5476190476,126
X1K9QW51gYI,41199,18.4390243902,41
zCMBMq7DA5I,41136,26.5813953488,86
7kBwoUahA44,41078,14.8,65
cubo4xM3cjg,41020,15.9047619048,21
zpTm1aOmQYE,40904,7.0,8
O8DrhuHCl3E,40797,10.4285714286,14
hs6EthL6aMs,40792,12.1428571429,21
bnM4VG_ZoDQ,40576,30.4322916667,192
Nuf5Z5SuAWE,40504,12.32,25
A4J6l2LzSxA,40369,10.1111111111,9
EszARQ_e2Ww,40262,18.7777777778,9
eWk8q6-GyLw,40200,14.25,4
-kMrL93xevc,40052,12.9642857143,56
q0eNPENRiR8,39893,16.2142857143,14
9blk62kHbRs,39890,13.9259259259,27
YmH8-lEZbkM,39817,38.1785714286,28
FO6ibmZVDWU,39811,16.7692307692,26
b325Lh9dH8c,39745,30.1818181818,55
q5w-ygpCiJw,39509,17.358974359,39
VXveWKWNbcY,39234,43.8333333333,18
-OJCeEh5DBo,39218,20.3333333333,27
B-A7rmaOa-0,39030,38.6,10
by5Sakk87eE,38961,6.77777777778,9
a_fvRlq28nU,38606,28.6454545455,110
QYYE5xSvF-I,38563,15.3333333333,9
ihaRvpopHUc,38059,8.08,25
a8K0e1vy_tw,38033,18.7333333333,15
EtQt_51Okso,37997,12.6486486486,37
DwG78yEU1sY,37985,30.9714285714,35
MrRaHcGq_UI,37928,3.57142857143,7
Msr8mZNWxJU,37881,29.4444444444,18
VgYUWSJ8_Xw,37850,6.5,4
XrFsUnsgEHU,37695,5.0,8
kR5WQhlnt9E,37597,1.66666666667,3
QD5rDMQ3mms,37219,20.4285714286,14
suODmWMlotg,37205,14.3389830508,59
tzPD46MZYzc,36930,12.8461538462,13
13QEuh7HZD0,36761,14.7142857143,28
ghVEEqcPWSU,36499,22.0526315789,57
LRUl53qc37k,36455,9.48648648649,37
Is5zX_wJUBM,36219,9.1,20
dq5q3SduR5k,36058,18.75,36
wizfyQJPCXI,35738,16.55,20
L30ePvCD8Ls,35690,17.619047619,21
SZhv-_pnd90,35566,18.1666666667,6
QWlnFfNq6ww,35490,8.26666666667,15
Rr5N67Dhq0s,35375,30.3333333333,9
volBVP1UkbY,35329,26.347826087,23
Y22pW8I6QT0,35325,10.5483870968,31
X-u6hkiFM8o,35062,25.4047619048,42
BJtu9ltHG2U,35040,23.6428571429,42
M-silBJxyT4,34966,15.141025641,78
7SBZG5GdhqU,34583,6.66666666667,27
w2j4x8R0lhg,34283,21.027027027,37
MsaUPy2rbuw,34272,12.2,30
HCfT8tZG3H4,33446,19.0,32
7l6M5g2sh5Y,33153,13.6153846154,26
5korAIitk6U,33150,8.66666666667,6
Wm4Uscuy_cw,33118,20.125,8
zcCH6YT7z84,32819,15.7,30
SB4glsQhi3Q,32700,18.75,80
aBiN57SEu_c,32501,18.2272727273,22
8_mwf_GedDs,32500,44.4,30
kqQi_GwwDpM,32430,15.0,1
NhwmX1R7Xrs,32201,12.2083333333,24
N3RIGF8NKD8,32114,21.3157894737,19
f2rbrNMSXBs,32076,22.6315789474,19
bPBwQ8af7r8,32037,12.2890625,128
bCPqC1vXeXk,31749,32.0,6
8dqMU4KG3IU,31716,11.9,10
enssQtVVqm4,31661,19.3571428571,14
vnWD4jDGs7A,31640,10.84,25
kwTPO_C04gw,31615,27.4935064935,77
Jbc_cgU5DtY,31608,18.3829787234,47
0RfGorGbmKw,31506,19.380952381,21
9sSybyI57sk,31417,1.35714285714,14
9uJDqStLexA,31306,13.2380952381,21
9BJZb3pneDw,31305,13.2,10
U5Hlg1wo0jY,31243,7.07692307692,13
oxRXJVzYNkk,30956,8.42857142857,21
OddzPUkJnxY,30906,14.8064516129,31
Fwnx4mBwPDE,30896,6.0,3
6-AEdT8KXrM,30842,12.0,24
f7KcQZ7JOzw,30832,8.80769230769,26
IlNQY4M0e6E,30813,19.5555555556,36
3voZ_ZVOiFk,30644,19.7291666667,48
lWykqWIECL0,30625,11.2380952381,21
gv0XcJtEcIA,30586,8.51162790698,43
76Bxo44lIQo,30479,19.4418604651,43
vFwvQ7svouA,30456,12.4,5
oeOUkaMknSY,30393,16.125,8
Z-arDYF8BZs,30329,16.0,5
v_-vyikFktk,30051,18.5671641791,67
vbtzc3uG7jI,30010,19.641025641,39
xVa6zX_Pu7k,29965,14.1,20
S5Bc2KSd85U,29909,22.5,22
NMsWUe2WYIo,29579,25.7424242424,66
Cwx7rtYeZTs,29551,8.90476190476,21
NP__-W3Eyiw,29547,10.380952381,42
Agi1YHFNZdo,29531,9.0,2
bBeA6_J0_Oo,29350,35.6202531646,79
F9G1kVY0OPo,29321,23.3,10
hxw9cTRbRIc,29125,16.3636363636,33
ygCb5MVNMgk,29082,23.5714285714,14
kMyPcpJpYeY,29080,11.84375,32
xGBakSRkGr8,29066,7.5,10
pYLF7FXUKo0,28773,23.1416666667,120
1JXABn3BUg0,28735,7.6875,32
gDMFwJVwENE,28593,21.2222222222,45
FN3mtJDjXfI,28573,20.9473684211,114
IUXNrsLBQyo,28553,24.5531914894,94
wvcIH4b29Go,28457,13.0769230769,117
VcC6gBnxJGA,28335,14.8823529412,17
A_NYpFUFTw4,28180,11.5,2
uXQQDSzk-k4,28099,22.4,10
n6zqwPlc9eY,28099,12.2,5
5QsxDbpYeI8,28036,16.9285714286,14
DmHKopo2qlw,27863,24.6540880503,159
tlnASMDvKas,27787,49.8048780488,41
vOXWIPey9gU,27659,8.04,25
XjYjTZ5UDlw,27478,8.3,10
2fwA7tc1hP4,27445,14.8666666667,15
CYisKy00CBw,27405,14.0833333333,12
zbHX9d6N0r0,27018,18.6666666667,3
WSLzOlebff0,27016,24.6,20
